Année PLF;Type de Budget;Code Mission;Mission;Code Programme;Programme;Code Action;Action;Code Sous-Action;Sous-Action;Code Catégorie;Catégorie;AE PLF 2019;CP PLF 2019;Code Titre;Titre;Code Ministère PLF 2019;Ministère PLF 2019
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;57;"Préparation des forces aériennes- Personnel travaillant pour le programme ""Préparation et emploi des forces""";1;Ressources humaines des forces aériennes;21;Rémunérations d’activité;1 307 961 411;1 307 961 411;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;57;"Préparation des forces aériennes- Personnel travaillant pour le programme ""Préparation et emploi des forces""";1;Ressources humaines des forces aériennes;22;Cotisations et contributions sociales;1 167 802 573;1 167 802 573;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;57;"Préparation des forces aériennes- Personnel travaillant pour le programme ""Préparation et emploi des forces""";1;Ressources humaines des forces aériennes;23;Prestations sociales et allocations diverses;1 914 649;1 914 649;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;57;"Préparation des forces aériennes- Personnel travaillant pour le programme ""Préparation et emploi des forces""";2;Service industriel aéronautique(SIAé);21;Rémunérations d’activité;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;57;"Préparation des forces aériennes- Personnel travaillant pour le programme ""Préparation et emploi des forces""";2;Service industriel aéronautique(SIAé);22;Cotisations et contributions sociales;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;57;"Préparation des forces aériennes- Personnel travaillant pour le programme ""Préparation et emploi des forces""";2;Service industriel aéronautique(SIAé);23;Prestations sociales et allocations diverses;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";1;Fonction pétrolière;21;Rémunérations d’activité;71 309 448;71 309 448;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";1;Fonction pétrolière;22;Cotisations et contributions sociales;59 574 446;59 574 446;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";1;Fonction pétrolière;23;Prestations sociales et allocations diverses;155 475;155 475;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";2;Logistique et soutien interarmées / CICoS;21;Rémunérations d’activité;32 218 678;32 218 678;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";2;Logistique et soutien interarmées / CICoS;22;Cotisations et contributions sociales;26 870 417;26 870 417;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";2;Logistique et soutien interarmées / CICoS;23;Prestations sociales et allocations diverses;323 656;323 656;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";3;Soutiens complémentaires;21;Rémunérations d’activité;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";3;Soutiens complémentaires;22;Cotisations et contributions sociales;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";3;Soutiens complémentaires;23;Prestations sociales et allocations diverses;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";4;Service interarmées des munitions;21;Rémunérations d’activité;53 179 652;53 179 652;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";4;Service interarmées des munitions;22;Cotisations et contributions sociales;37 569 294;37 569 294;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";4;Service interarmées des munitions;23;Prestations sociales et allocations diverses;123 228;123 228;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";5;Service du commissariat des armées;21;Rémunérations d’activité;828 878 255;828 878 255;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";5;Service du commissariat des armées;22;Cotisations et contributions sociales;670 485 359;670 485 359;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";5;Service du commissariat des armées;23;Prestations sociales et allocations diverses;2 141 990;2 141 990;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";6;Fonction santé;21;Rémunérations d’activité;370 149 209;370 149 209;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";6;Fonction santé;22;Cotisations et contributions sociales;512 138 775;512 138 775;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";6;Fonction santé;23;Prestations sociales et allocations diverses;1 334 032;1 334 032;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;59;"Surcoûts liés aux opérations - Personnel travaillant pour le programme ""Préparation et emploi des forces""";1;Surcoûts liés aux opérations extérieures;21;Rémunérations d’activité;249 791 000;249 791 000;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;59;"Surcoûts liés aux opérations - Personnel travaillant pour le programme ""Préparation et emploi des forces""";1;Surcoûts liés aux opérations extérieures;22;Cotisations et contributions sociales;209 000;209 000;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;59;"Surcoûts liés aux opérations - Personnel travaillant pour le programme ""Préparation et emploi des forces""";1;Surcoûts liés aux opérations extérieures;23;Prestations sociales et allocations diverses;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;59;"Surcoûts liés aux opérations - Personnel travaillant pour le programme ""Préparation et emploi des forces""";2;Surcoûts liés aux opérations intérieures;21;Rémunérations d’activité;100 000 000;100 000 000;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;59;"Surcoûts liés aux opérations - Personnel travaillant pour le programme ""Préparation et emploi des forces""";2;Surcoûts liés aux opérations intérieures;22;Cotisations et contributions sociales;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;59;"Surcoûts liés aux opérations - Personnel travaillant pour le programme ""Préparation et emploi des forces""";2;Surcoûts liés aux opérations intérieures;23;Prestations sociales et allocations diverses;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;60;"Politique immobilière - Personnel travaillant pour l'action ""Politique immobilière""";;;21;Rémunérations d’activité;282 410 687;282 410 687;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;60;"Politique immobilière - Personnel travaillant pour l'action ""Politique immobilière""";;;22;Cotisations et contributions sociales;203 312 310;203 312 310;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;60;"Politique immobilière - Personnel travaillant pour l'action ""Politique immobilière""";;;23;Prestations sociales et allocations diverses;624 838;624 838;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;1;Actions sociales et autres politiques des ressources humaines;21;Rémunérations d’activité;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;1;Actions sociales et autres politiques des ressources humaines;22;Cotisations et contributions sociales;35 405 458;35 405 458;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;1;Actions sociales et autres politiques des ressources humaines;23;Prestations sociales et allocations diverses;129 414 091;129 414 091;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;2;Reconversion des personnels militaires - Chômage;21;Rémunérations d’activité;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;2;Reconversion des personnels militaires - Chômage;22;Cotisations et contributions sociales;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;2;Reconversion des personnels militaires - Chômage;23;Prestations sociales et allocations diverses;122 698 798;122 698 798;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;3;Reconversion des personnels civils - Chômage;21;Rémunérations d’activité;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;3;Reconversion des personnels civils - Chômage;22;Cotisations et contributions sociales;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;3;Reconversion des personnels civils - Chômage;23;Prestations sociales et allocations diverses;5 626 514;5 626 514;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;62;"Politique culturelle et éducative - gestion et communication des archives historiques de la défense - Personnel travaillant pour l'action ""Politique culturelle et éducative""";;;21;Rémunérations d’activité;24 285 054;24 285 054;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;62;"Politique culturelle et éducative - gestion et communication des archives historiques de la défense - Personnel travaillant pour l'action ""Politique culturelle et éducative""";;;22;Cotisations et contributions sociales;16 271 905;16 271 905;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;62;"Politique culturelle et éducative - gestion et communication des archives historiques de la défense - Personnel travaillant pour l'action ""Politique culturelle et éducative""";;;23;Prestations sociales et allocations diverses;58 352;58 352;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;63;Restructurations - RH;1;Restructurations Personnels civils;21;Rémunérations d’activité;13 120 050;13 120 050;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;63;Restructurations - RH;1;Restructurations Personnels civils;22;Cotisations et contributions sociales;73 250;73 250;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;63;Restructurations - RH;1;Restructurations Personnels civils;23;Prestations sociales et allocations diverses;11 929 398;11 929 398;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;63;Restructurations - RH;2;Restructurations Personnels militaires;21;Rémunérations d’activité;35 630 516;35 630 516;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;63;Restructurations - RH;2;Restructurations Personnels militaires;22;Cotisations et contributions sociales;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;63;Restructurations - RH;2;Restructurations Personnels militaires;23;Prestations sociales et allocations diverses;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;1;Personnel du SGA employeur;21;Rémunérations d’activité;175 476 258;175 476 258;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;1;Personnel du SGA employeur;22;Cotisations et contributions sociales;117 730 056;117 730 056;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;1;Personnel du SGA employeur;23;Prestations sociales et allocations diverses;374 214;374 214;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;7;Personnel de l'action sociale;21;Rémunérations d’activité;34 534 581;34 534 581;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;7;Personnel de l'action sociale;22;Cotisations et contributions sociales;22 509 205;22 509 205;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;7;Personnel de l'action sociale;23;Prestations sociales et allocations diverses;41 938;41 938;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;8;Personnel de l'agence de reconversion de la Défense;21;Rémunérations d’activité;26 274 367;26 274 367;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;8;Personnel de l'agence de reconversion de la Défense;22;Cotisations et contributions sociales;19 623 253;19 623 253;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;8;Personnel de l'agence de reconversion de la Défense;23;Prestations sociales et allocations diverses;3 606;3 606;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;65;"Journée défense et citoyenneté - Personnel travaillant pour le programme ""Liens entre la Nation et son armée""";;;21;Rémunérations d’activité;50 685 757;50 685 757;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;65;"Journée défense et citoyenneté - Personnel travaillant pour le programme ""Liens entre la Nation et son armée""";;;22;Cotisations et contributions sociales;39 794 757;39 794 757;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;65;"Journée défense et citoyenneté - Personnel travaillant pour le programme ""Liens entre la Nation et son armée""";;;23;Prestations sociales et allocations diverses;153 038;153 038;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;1;Pilotage, soutien et communication - effectifs sortants remboursés sous PMEA Mindef;21;Rémunérations d’activité;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;1;Pilotage, soutien et communication - effectifs sortants remboursés sous PMEA Mindef;22;Cotisations et contributions sociales;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;1;Pilotage, soutien et communication - effectifs sortants remboursés sous PMEA Mindef;23;Prestations sociales et allocations diverses;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;2;Pilotage, soutien et communication - effectifs sortants non remboursés sous PMEA Mindef;21;Rémunérations d’activité;13 224 048;13 224 048;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;2;Pilotage, soutien et communication - effectifs sortants non remboursés sous PMEA Mindef;22;Cotisations et contributions sociales;10 482 176;10 482 176;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;2;Pilotage, soutien et communication - effectifs sortants non remboursés sous PMEA Mindef;23;Prestations sociales et allocations diverses;24 193;24 193;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;3;Pilotage, soutien et communication - effectifs sortants remboursés hors PMEA Mindef;21;Rémunérations d’activité;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;3;Pilotage, soutien et communication - effectifs sortants remboursés hors PMEA Mindef;22;Cotisations et contributions sociales;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;3;Pilotage, soutien et communication - effectifs sortants remboursés hors PMEA Mindef;23;Prestations sociales et allocations diverses;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;4;Pilotage, soutien et communication - Présidence de la République;21;Rémunérations d’activité;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;4;Pilotage, soutien et communication - Présidence de la République;22;Cotisations et contributions sociales;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;4;Pilotage, soutien et communication - Présidence de la République;23;Prestations sociales et allocations diverses;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;5;Pilotage, soutien et communication -  Elèves des classes préparatoires des lycées de la défense;21;Rémunérations d’activité;1 033 397;1 033 397;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;5;Pilotage, soutien et communication -  Elèves des classes préparatoires des lycées de la défense;22;Cotisations et contributions sociales;63 588;63 588;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;66;Rayonnement et contribution extérieure;5;Pilotage, soutien et communication -  Elèves des classes préparatoires des lycées de la défense;23;Prestations sociales et allocations diverses;0;0;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;1;Sous-Direction des Bureau des Cabinets - Cabinet du Ministre de la Défense - Cabinet du Secrétaire d'Etat aux anciens combattants - Bureau des Officiers Généraux;21;Rémunérations d’activité;18 786 145;18 786 145;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;1;Sous-Direction des Bureau des Cabinets - Cabinet du Ministre de la Défense - Cabinet du Secrétaire d'Etat aux anciens combattants - Bureau des Officiers Généraux;22;Cotisations et contributions sociales;14 489 118;14 489 118;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;1;Sous-Direction des Bureau des Cabinets - Cabinet du Ministre de la Défense - Cabinet du Secrétaire d'Etat aux anciens combattants - Bureau des Officiers Généraux;23;Prestations sociales et allocations diverses;40 049;40 049;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;2;Contrôle général des armées;21;Rémunérations d’activité;12 431 945;12 431 945;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;2;Contrôle général des armées;22;Cotisations et contributions sociales;9 706 603;9 706 603;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;2;Contrôle général des armées;23;Prestations sociales et allocations diverses;100 422;100 422;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;3;Direction Générale du Numérique et des systèmes d'information et de communication;21;Rémunérations d’activité;3 159 913;3 159 913;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;3;Direction Générale du Numérique et des systèmes d'information et de communication;22;Cotisations et contributions sociales;2 327 679;2 327 679;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;3;Direction Générale du Numérique et des systèmes d'information et de communication;23;Prestations sociales et allocations diverses;12 833;12 833;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;4;Délégation à l'Information et la Communication de la Défense;21;Rémunérations d’activité;5 876 065;5 876 065;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;4;Délégation à l'Information et la Communication de la Défense;22;Cotisations et contributions sociales;4 154 081;4 154 081;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;4;Délégation à l'Information et la Communication de la Défense;23;Prestations sociales et allocations diverses;2 208;2 208;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;5;Gendarmerie de la Sureté de l'Armement Nucléaire;21;Rémunérations d’activité;2 760 253;2 760 253;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;5;Gendarmerie de la Sureté de l'Armement Nucléaire;22;Cotisations et contributions sociales;2 411 279;2 411 279;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;5;Gendarmerie de la Sureté de l'Armement Nucléaire;23;Prestations sociales et allocations diverses;11 963;11 963;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;6;Contrôle Budgétaire et Comptable Ministériel défense - Agence Comptable des Services Industriels de l'Armement;21;Rémunérations d’activité;3 595 201;3 595 201;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;6;Contrôle Budgétaire et Comptable Ministériel défense - Agence Comptable des Services Industriels de l'Armement;22;Cotisations et contributions sociales;1 840 669;1 840 669;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;6;Contrôle Budgétaire et Comptable Ministériel défense - Agence Comptable des Services Industriels de l'Armement;23;Prestations sociales et allocations diverses;13 591;13 591;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;7;Direction de la Protection des Installations, moyens et activités de la Défense;21;Rémunérations d’activité;1 175 341;1 175 341;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;7;Direction de la Protection des Installations, moyens et activités de la Défense;22;Cotisations et contributions sociales;826 922;826 922;2;Dépenses de personnel;70;Armées
2019;Budget général;DA;Défense;212;Soutien de la politique de la défense;67;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;7;Direction de la Protection des Installations, moyens et activités de la Défense;23;Prestations sociales et allocations diverses;1 903;1 903;2;Dépenses de personnel;70;Armées
2019;Budget général;DB;Économie;134;Développement des entreprises et régulations;4;Développement des postes, des télécommunications et du numérique;;;31;Dépenses de fonctionnement autres que celles de personnel;4 040 000;4 040 000;3;Dépenses de fonctionnement;21;Économie et finances
2019;Budget général;DB;Économie;134;Développement des entreprises et régulations;4;Développement des postes, des télécommunications et du numérique;;;32;Subventions pour charges de service public;34 950 000;39 930 000;3;Dépenses de fonctionnement;21;Économie et finances
2019;Budget général;DB;Économie;134;Développement des entreprises et régulations;4;Développement des postes, des télécommunications et du numérique;;;62;Transferts aux entreprises;120 285 000;120 285 000;6;Dépenses d’intervention;21;Économie et finances
2019;Budget général;DB;Économie;134;Développement des entreprises et régulations;4;Développement des postes, des télécommunications et du numérique;;;64;Transferts aux autres collectivités;8 345 495;8 345 495;6;Dépenses d’intervention;21;Économie et finances
2019;Budget général;DB;Économie;134;Développement des entreprises et régulations;7;Développement international des entreprises et attractivité du territoire;;;31;Dépenses de fonctionnement autres que celles de personnel;58 144 175;58 144 175;3;Dépenses de fonctionnement;21;Économie et finances
2019;Budget général;DB;Économie;134;Développement des entreprises et régulations;7;Développement international des entreprises et attractivité du territoire;;;32;Subventions pour charges de service public;92 759 558;92 759 558;3;Dépenses de fonctionnement;21;Économie et finances
2019;Budget général;DB;Économie;134;Développement des entreprises et régulations;8;Expertise, conseil et inspection;;;21;Rémunérations d’activité;12 314 064;12 314 064;2;Dépenses de personnel;21;Économie et finances
2019;Budget général;DB;Économie;134;Développement des entreprises et régulations;8;Expertise, conseil et inspection;;;22;Cotisations et contributions sociales;6 408 808;6 408 808;2;Dépenses de personnel;21;Économie et finances
2019;Budget général;DB;Économie;134;Développement des entreprises et régulations;8;Expertise, conseil et inspection;;;23;Prestations sociales et allocations diverses;40 625;40 625;2;Dépenses de personnel;21;Économie et finances
2019;Budget général;DB;Économie;134;Développement des entreprises et régulations;8;Expertise, conseil et inspection;;;31;Dépenses de fonctionnement autres que celles de personnel;40 085;40 085;3;Dépenses de fonctionnement;21;Économie et finances
2019;Budget général;DB;Économie;134;Développement des entreprises et régulations;13;Régulation des communications électroniques et des postes (ARCEP);;;21;Rémunérations d’activité;11 049 127;11 049 127;2;Dépenses de personnel;21;Économie et finances
